207,12924.169,-108945.135,462.501,161,163,161
208,12924.769,-108945.135,462.498,149,152,148
209,12925.669,-108945.135,462.496,192,196,194
210,12925.969,-108945.135,462.491,183,185,181
211,12926.569,-108945.135,462.494,164,167,166
212,12927.169,-108945.135,462.482,155,158,153
213,12927.469,-108945.135,462.475,152,156,151
214,12928.369,-108945.135,462.474,163,166,160
215,12928.669,-108945.135,462.473,165,168,165
216,12929.569,-108945.135,462.473,155,156,148
217,12929.869,-108945.135,462.471,160,163,157
218,12930.169,-108945.135,462.469,157,161,156
219,12931.069,-108945.135,462.467,149,152,149
220,12931.369,-108945.135,462.467,173,174,168
221,12931.969,-108945.135,462.464,142,144,139
222,12932.569,-108945.135,462.464,137,140,136
223,12933.169,-108945.135,462.462,135,138,137
224,12933.769,-108945.135,462.449,152,155,154
225,12934.369,-108945.135,462.442,136,139,135
226,12934.669,-108945.135,462.442,161,164,164
227,12935.569,-108945.135,462.443,153,156,154
228,12936.169,-108945.135,462.439,153,156,154
229,12936.469,-108945.135,462.439,141,144,143
230,12937.069,-108945.135,462.435,147,152,151
231,12937.369,-108945.135,462.43,164,169,168
232,12938.269,-108945.135,462.429,154,157,156
233,12938.869,-108945.135,462.416,139,142,140
234,12939.469,-108945.135,462.411,146,148,146
235,12939.769,-108945.135,462.413,151,155,153
236,12940.369,-108945.135,462.403,147,151,147
237,12940.669,-108945.135,462.407,147,150,148
238,12941.569,-108945.135,462.417,158,161,161
239,12942.169,-108945.135,462.405,164,169,169
240,12942.769,-108945.135,462.393,173,180,180
241,12943.069,-108945.135,462.392,153,161,163
242,12943.669,-108945.135,462.381,167,174,176
243,12944.269,-108945.135,462.367,157,161,160
244,12944.869,-108945.135,462.358,171,178,179
245,12945.469,-108945.135,462.353,169,178,180
246,12946.069,-108945.135,462.343,179,182,179
247,12946.369,-108945.135,462.351,169,172,169
248,12946.669,-108945.135,462.352,177,179,177
249,12902.269,-108944.835,462.576,178,186,187
250,12903.169,-108944.835,462.584,143,147,148
251,12903.469,-108944.835,462.581,162,167,163
252,12904.069,-108944.835,462.571,148,152,147
253,12905.269,-108944.835,462.559,162,163,152
254,12909.169,-108944.835,462.547,182,189,188
255,12910.369,-108944.835,462.533,163,171,171
256,12911.269,-108944.835,462.531,189,198,200
257,12911.569,-108944.835,462.532,175,182,182
258,12912.469,-108944.835,462.535,163,169,168
259,12913.069,-108944.835,462.528,154,161,162
260,12913.369,-108944.835,462.531,176,181,182
261,12913.969,-108944.835,462.53,154,160,160
262,12914.569,-108944.835,462.522,211,219,220
263,12915.169,-108944.835,462.509,172,178,180
264,12915.469,-108944.835,462.512,158,165,166
265,12916.669,-108944.835,462.52,146,149,146
266,12917.269,-108944.835,462.521,144,148,147
267,12917.869,-108944.835,462.516,145,149,148
268,12918.469,-108944.835,462.513,140,144,142
269,12919.669,-108944.835,462.505,160,163,161
270,12919.969,-108944.835,462.506,169,173,171
271,12920.569,-108944.835,462.496,183,187,181
272,12921.169,-108944.835,462.493,146,149,144
273,12921.469,-108944.835,462.5,157,160,159
274,12922.069,-108944.835,462.505,167,170,167
275,12922.669,-108944.835,462.506,164,167,165
276,12923.269,-108944.835,462.505,173,177,176
277,12923.569,-108944.835,462.502,196,201,200
278,12924.769,-108944.835,462.507,161,165,165
279,12925.669,-108944.835,462.495,140,143,140
280,12926.269,-108944.835,462.498,208,212,211
281,12926.569,-108944.835,462.501,154,158,155
282,12927.169,-108944.835,462.484,167,170,166
283,12927.469,-108944.835,462.479,158,159,154
284,12928.369,-108944.835,462.476,157,161,156
285,12929.269,-108944.835,462.474,163,163,157
286,12929.869,-108944.835,462.477,161,165,160
287,12931.069,-108944.835,462.473,157,160,159
288,12931.669,-108944.835,462.47,156,159,157
289,12932.569,-108944.835,462.465,152,155,150
290,12933.769,-108944.835,462.453,146,149,145
291,12934.369,-108944.835,462.444,177,180,174
292,12934.669,-108944.835,462.444,153,156,154
293,12935.569,-108944.835,462.443,169,175,176
294,12935.869,-108944.835,462.435,132,135,133
295,12937.369,-108944.835,462.435,157,162,161
296,12938.269,-108944.835,462.436,146,149,147
297,12938.869,-108944.835,462.418,171,175,175
298,12940.369,-108944.835,462.404,140,144,139
299,12940.669,-108944.835,462.409,142,145,143
300,12941.569,-108944.835,462.409,159,164,164
301,12942.169,-108944.835,462.398,179,184,184
302,12942.469,-108944.835,462.398,179,185,185
303,12943.669,-108944.835,462.386,198,206,207
304,12944.269,-108944.835,462.367,140,145,146
305,12944.869,-108944.835,462.359,148,155,155
306,12945.469,-108944.835,462.358,161,165,165
307,12901.969,-108944.535,462.58,192,203,205
308,12904.669,-108944.535,462.567,158,162,155
309,12905.569,-108944.535,462.557,185,180,158
310,12906.169,-108944.535,462.567,152,156,151
311,12906.769,-108944.535,462.565,160,161,155
312,12907.069,-108944.535,462.566,157,162,157
313,12907.969,-108944.535,462.568,161,166,162
314,12908.569,-108944.535,462.56,160,164,165
315,12909.469,-108944.535,462.546,172,176,175
316,12910.069,-108944.535,462.545,164,171,173
317,12916.069,-108944.535,462.522,148,156,158
318,12918.769,-108944.535,462.502,166,169,167
319,12924.469,-108944.535,462.506,152,156,151
320,12928.969,-108944.535,462.476,166,169,163
321,12930.169,-108944.535,462.475,177,180,178
322,12932.269,-108944.535,462.466,152,155,150
323,12933.169,-108944.535,462.458,157,161,159
324,12936.469,-108944.535,462.433,141,144,140
325,12936.769,-108944.535,462.431,166,171,171
326,12939.469,-108944.535,462.416,161,164,163
327,12939.769,-108944.535,462.412,143,146,144
328,12943.069,-108944.535,462.406,160,165,165
329,12946.069,-108944.535,462.354,171,175,173
330,12946.369,-108944.535,462.362,176,179,176
331,12946.669,-108944.535,462.347,174,176,175
332,12901.969,-108944.235,462.584,178,185,185
333,12902.269,-108944.235,462.587,178,185,187
334,12903.769,-108944.235,462.585,165,170,165
335,12904.669,-108944.235,462.57,168,170,163
336,12905.269,-108944.235,462.567,178,177,160
337,12906.769,-108944.235,462.564,169,170,160
338,12907.069,-108944.235,462.564,170,171,162
339,12907.969,-108944.235,462.568,181,187,182
340,12908.569,-108944.235,462.561,139,143,143
341,12909.169,-108944.235,462.55,172,178,176
342,12909.769,-108944.235,462.543,166,173,173
343,12911.569,-108944.235,462.545,167,172,172
344,12913.069,-108944.235,462.534,164,168,167
345,12913.369,-108944.235,462.541,154,159,159
346,12913.969,-108944.235,462.532,142,145,143
347,12914.569,-108944.235,462.53,171,177,176
348,12915.169,-108944.235,462.516,147,152,153
349,12915.469,-108944.235,462.524,127,131,132
350,12916.369,-108944.235,462.527,163,167,166
351,12916.669,-108944.235,462.532,140,143,142
352,12919.369,-108944.235,462.511,162,166,161
353,12919.969,-108944.235,462.518,182,187,186
354,12920.269,-108944.235,462.502,183,186,184
355,12921.469,-108944.235,462.511,170,173,168
356,12923.269,-108944.235,462.514,182,187,185
357,12923.569,-108944.235,462.511,190,194,190
358,12924.469,-108944.235,462.513,148,150,148
359,12924.769,-108944.235,462.509,146,149,145
360,12925.969,-108944.235,462.5,153,155,150
361,12926.569,-108944.235,462.502,172,176,174
362,12927.169,-108944.235,462.49,165,168,166
363,12927.769,-108944.235,462.487,174,177,175
364,12928.069,-108944.235,462.492,160,163,161
365,12928.969,-108944.235,462.482,183,187,182
366,12929.269,-108944.235,462.482,163,167,162
367,12929.869,-108944.235,462.486,180,184,180
368,12930.469,-108944.235,462.475,184,188,186
369,12933.769,-108944.235,462.456,144,147,145
370,12934.369,-108944.235,462.45,158,162,162
371,12934.669,-108944.235,462.453,178,182,182
372,12936.169,-108944.235,462.439,140,145,146
373,12936.469,-108944.235,462.437,155,160,159
374,12936.769,-108944.235,462.435,144,147,147
375,12938.269,-108944.235,462.435,148,151,151
376,12938.869,-108944.235,462.435,150,153,153
377,12939.769,-108944.235,462.417,147,150,148
378,12940.369,-108944.235,462.416,152,155,155
379,12944.569,-108944.235,462.369,188,195,197
380,12945.469,-108944.235,462.366,163,170,170
381,12946.069,-108944.235,462.36,168,172,172
382,12946.669,-108944.235,462.358,167,170,169
383,12902.869,-108943.935,462.586,173,178,176
384,12903.469,-108943.935,462.591,161,166,163
385,12905.569,-108943.935,462.567,174,173,158
386,12906.469,-108943.935,462.566,153,156,149
387,12910.069,-108943.935,462.532,160,168,170
388,12910.369,-108943.935,462.532,142,150,153
389,12910.969,-108943.935,462.54,166,172,170
390,12912.469,-108943.935,462.543,163,167,166
391,12917.269,-108943.935,462.524,152,155,151
392,12917.869,-108943.935,462.519,148,150,144
393,12918.469,-108943.935,462.515,140,143,142
394,12918.769,-108943.935,462.513,164,168,164
395,12920.869,-108943.935,462.508,154,156,151
396,12922.369,-108943.935,462.512,157,160,158
397,12922.669,-108943.935,462.509,159,162,159
398,12925.669,-108943.935,462.507,165,169,168
399,12931.069,-108943.935,462.478,156,159,159
400,12931.669,-108943.935,462.464,163,166,158
401,12931.969,-108943.935,462.465,152,155,150
402,12932.869,-108943.935,462.46,157,159,154
403,12933.169,-108943.935,462.46,148,150,142
404,12935.569,-108943.935,462.445,158,162,162
405,12937.669,-108943.935,462.442,138,141,139
406,12939.469,-108943.935,462.415,148,151,149
407,12940.969,-108943.935,462.418,159,163,163
408,12941.569,-108943.935,462.397,167,174,174
409,12942.169,-108943.935,462.397,178,186,187
410,12942.769,-108943.935,462.384,170,177,178
411,12943.069,-108943.935,462.378,175,182,182
412,12943.669,-108943.935,462.374,158,163,163
413,12943.969,-108943.935,462.374,157,163,161
414,12946.369,-108943.935,462.362,166,169,169
415,12902.869,-108943.635,462.594,181,188,190
416,12904.069,-108943.635,462.577,151,156,151
417,12904.369,-108943.635,462.567,155,159,152
418,12905.269,-108943.635,462.571,179,183,181
419,12906.469,-108943.635,462.564,175,179,177
420,12906.769,-108943.635,462.575,169,173,169
421,12907.369,-108943.635,462.566,152,155,149
422,12907.969,-108943.635,462.568,171,177,172
423,12908.569,-108943.635,462.564,176,185,185
424,12909.769,-108943.635,462.543,160,167,167
425,12910.069,-108943.635,462.536,153,159,161
426,12910.369,-108943.635,462.537,166,172,173
427,12910.969,-108943.635,462.549,166,171,167
428,12913.369,-108943.635,462.539,169,176,177
429,12915.169,-108943.635,462.525,145,152,152
430,12916.369,-108943.635,462.535,142,145,144
431,12916.669,-108943.635,462.534,141,146,145
432,12917.269,-108943.635,462.519,147,150,146
433,12917.569,-108943.635,462.515,146,149,146
434,12918.469,-108943.635,462.523,144,147,144
435,12918.769,-108943.635,462.521,171,175,171
436,12920.269,-108943.635,462.507,162,165,162
437,12920.869,-108943.635,462.511,143,146,142
438,12921.769,-108943.635,462.515,154,158,153
439,12922.369,-108943.635,462.512,174,177,175
440,12922.969,-108943.635,462.511,177,179,174
441,12923.269,-108943.635,462.514,179,182,177
442,12923.569,-108943.635,462.523,172,175,173
443,12924.469,-108943.635,462.518,156,160,155
444,12924.769,-108943.635,462.515,154,157,156
445,12925.669,-108943.635,462.51,138,140,136
446,12925.969,-108943.635,462.505,146,149,143
447,12927.169,-108943.635,462.503,177,181,178
448,12927.469,-108943.635,462.495,175,179,176
449,12928.369,-108943.635,462.5,159,162,160
450,12928.969,-108943.635,462.495,175,179,178
451,12929.269,-108943.635,462.488,166,169,167
452,12929.869,-108943.635,462.487,156,158,153
453,12931.069,-108943.635,462.471,143,147,146
454,12931.669,-108943.635,462.467,153,156,154
455,12932.269,-108943.635,462.468,151,154,152
456,12932.869,-108943.635,462.46,152,156,154
457,12933.169,-108943.635,462.459,161,165,165
458,12933.469,-108943.635,462.462,153,157,157
459,12934.069,-108943.635,462.461,138,141,140
460,12934.969,-108943.635,462.457,150,154,153
461,12935.569,-108943.635,462.441,183,187,184
462,12935.869,-108943.635,462.441,170,176,176
463,12936.469,-108943.635,462.447,168,174,173
464,12936.769,-108943.635,462.445,165,171,172
465,12937.669,-108943.635,462.446,162,166,162
466,12938.869,-108943.635,462.433,149,153,152
467,12939.469,-108943.635,462.416,172,175,170
468,12939.769,-108943.635,462.414,152,154,150
469,12940.069,-108943.635,462.43,155,158,157
470,12940.969,-108943.635,462.412,158,162,161
471,12941.569,-108943.635,462.404,135,140,140
472,12942.169,-108943.635,462.391,179,188,189
473,12942.769,-108943.635,462.382,174,182,184
474,12943.069,-108943.635,462.379,162,169,171
475,12943.969,-108943.635,462.374,168,172,171
476,12945.169,-108943.635,462.379,154,160,161
477,12946.069,-108943.635,462.37,162,168,168
478,12946.369,-108943.635,462.363,166,172,171
479,12946.669,-108943.635,462.373,160,165,165
480,12902.569,-108943.335,462.597,167,173,172
481,12903.469,-108943.335,462.591,162,167,163
482,12905.869,-108943.335,462.562,168,173,165
483,12909.169,-108943.335,462.555,167,169,161
484,12911.869,-108943.335,462.544,169,173,169
485,12912.169,-108943.335,462.541,173,177,175
486,12913.069,-108943.335,462.54,176,185,186
487,12913.969,-108943.335,462.535,142,147,144
488,12914.569,-108943.335,462.531,161,167,167
489,12915.469,-108943.335,462.53,142,145,142
490,12919.669,-108943.335,462.525,173,178,176
491,12919.969,-108943.335,462.511,173,177,172
492,12926.569,-108943.335,462.51,171,173,166
493,12930.469,-108943.335,462.482,147,150,148
494,12937.969,-108943.335,462.443,175,180,175
495,12943.669,-108943.335,462.371,171,176,175
496,12944.869,-108943.335,462.377,166,170,168
497,12901.969,-108943.035,462.607,156,165,166
498,12902.569,-108943.035,462.593,188,196,194
499,12904.369,-108943.035,462.585,154,160,159
500,12905.869,-108943.035,462.562,163,165,153
501,12906.169,-108943.035,462.575,159,162,158
502,12906.769,-108943.035,462.594,158,162,160
503,12907.369,-108943.035,462.568,164,168,159
504,12907.669,-108943.035,462.573,158,163,159
505,12908.269,-108943.035,462.579,142,147,144
506,12909.169,-108943.035,462.556,166,173,171
507,12911.869,-108943.035,462.542,179,186,185
508,12912.169,-108943.035,462.545,141,146,145
509,12913.069,-108943.035,462.537,152,157,158
510,12913.369,-108943.035,462.54,181,190,191
511,12913.969,-108943.035,462.536,149,155,152
512,12914.569,-108943.035,462.528,164,172,174
513,12914.869,-108943.035,462.528,135,139,139
514,12916.669,-108943.035,462.537,151,155,153
515,12916.969,-108943.035,462.532,153,157,154
516,12918.469,-108943.035,462.529,151,154,153
517,12919.069,-108943.035,462.53,143,145,143
518,12919.969,-108943.035,462.516,176,179,176
519,12920.569,-108943.035,462.513,158,162,159
520,12920.869,-108943.035,462.516,150,154,150
521,12921.769,-108943.035,462.525,156,159,156
522,12922.069,-108943.035,462.527,172,176,174
523,12922.969,-108943.035,462.521,180,183,181
524,12923.269,-108943.035,462.523,179,183,178
525,12923.869,-108943.035,462.52,171,175,170
526,12924.769,-108943.035,462.516,163,166,164
527,12925.669,-108943.035,462.511,142,145,143
528,12925.969,-108943.035,462.508,186,190,188
529,12926.569,-108943.035,462.512,148,151,149
530,12927.169,-108943.035,462.502,169,173,168
531,12927.469,-108943.035,462.499,165,168,166
532,12928.069,-108943.035,462.511,174,178,176
533,12928.969,-108943.035,462.498,146,149,147
534,12929.569,-108943.035,462.502,153,156,154
535,12930.469,-108943.035,462.482,189,194,194
536,12931.069,-108943.035,462.484,179,185,183
537,12932.569,-108943.035,462.466,185,190,189
538,12933.169,-108943.035,462.462,151,156,153
539,12933.469,-108943.035,462.463,187,195,194
540,12934.069,-108943.035,462.465,156,162,161
541,12935.569,-108943.035,462.455,158,163,162
542,12935.869,-108943.035,462.448,170,176,176
543,12936.469,-108943.035,462.458,166,171,169
544,12936.769,-108943.035,462.459,164,169,164
545,12937.669,-108943.035,462.455,171,174,172
546,12938.269,-108943.035,462.445,169,173,169
547,12938.869,-108943.035,462.437,163,167,167
548,12939.469,-108943.035,462.422,151,155,153
549,12939.769,-108943.035,462.428,164,168,166
550,12940.969,-108943.035,462.419,205,213,212
551,12942.169,-108943.035,462.407,166,173,173
552,12942.769,-108943.035,462.39,169,175,176
553,12943.069,-108943.035,462.387,165,171,171
554,12943.669,-108943.035,462.379,161,166,166
555,12943.969,-108943.035,462.382,173,177,176
556,12944.869,-108943.035,462.378,174,178,175
557,12945.169,-108943.035,462.388,176,180,180
558,12946.069,-108943.035,462.39,172,178,177
559,12946.369,-108943.035,462.383,170,175,175
560,12946.669,-108943.035,462.381,175,182,183
561,12903.169,-108942.735,462.591,168,172,166
562,12903.469,-108942.735,462.588,167,169,156
563,12904.069,-108942.735,462.588,131,135,133
564,12905.269,-108942.735,462.577,152,156,152
565,12909.769,-108942.735,462.534,174,181,182
566,12910.069,-108942.735,462.537,171,180,182
567,12910.369,-108942.735,462.537,171,179,181
568,12911.269,-108942.735,462.549,145,149,148
569,12915.769,-108942.735,462.529,140,143,139
570,12916.069,-108942.735,462.529,142,145,143
571,12917.569,-108942.735,462.533,152,154,149
572,12919.669,-108942.735,462.518,152,156,155
573,12924.469,-108942.735,462.52,144,148,143
574,12929.869,-108942.735,462.493,139,142,140
575,12931.669,-108942.735,462.466,156,159,157
576,12931.969,-108942.735,462.465,142,145,143
577,12934.969,-108942.735,462.462,143,147,145
578,12940.369,-108942.735,462.431,185,194,196
579,12941.569,-108942.735,462.421,166,174,175
580,12903.169,-108942.435,462.595,150,154,152
581,12903.469,-108942.435,462.596,141,145,144
582,12904.069,-108942.435,462.593,147,151,149
583,12904.369,-108942.435,462.594,133,136,136
584,12905.269,-108942.435,462.582,140,145,140
585,12905.569,-108942.435,462.577,174,179,178
586,12906.169,-108942.435,462.593,149,153,151
587,12907.369,-108942.435,462.578,144,148,146
588,12907.669,-108942.435,462.588,164,168,167
589,12908.569,-108942.435,462.584,170,177,176
590,12909.169,-108942.435,462.563,171,178,179
591,12909.769,-108942.435,462.535,176,183,184
592,12910.069,-108942.435,462.538,161,167,167
593,12910.369,-108942.435,462.548,159,168,169
594,12911.269,-108942.435,462.55,151,156,151
595,12911.569,-108942.435,462.555,215,222,221
596,12913.069,-108942.435,462.541,176,185,188
597,12913.969,-108942.435,462.538,178,187,189
598,12914.269,-108942.435,462.533,175,184,186
599,12915.469,-108942.435,462.533,140,143,142
600,12916.069,-108942.435,462.532,140,143,140
601,12916.669,-108942.435,462.543,138,142,141
602,12917.569,-108942.435,462.535,139,140,134
603,12918.169,-108942.435,462.539,144,148,148
604,12919.069,-108942.435,462.532,164,167,166
605,12919.669,-108942.435,462.521,163,166,163
606,12920.869,-108942.435,462.526,164,167,166
607,12921.769,-108942.435,462.533,158,162,158
608,12922.369,-108942.435,462.531,154,158,155
